gameId,gameDate,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,arenaId,attendance,gameType,tournamentRound
22400340,2024-12-07 13:00:00,Charlotte,Hornets,1610612766,Cleveland,Cavaliers,1610612739,102,116,1610612739,9.0,18832.0,,
22400339,2024-12-06 22:00:00,Portland,Trail Blazers,1610612757,Utah,Jazz,1610612762,99,141,1610612762,51.0,16446.0,,
22400338,2024-12-06 22:00:00,Golden State,Warriors,1610612744,Minnesota,Timberwolves,1610612750,90,107,1610612750,1000011.0,18064.0,,
22400337,2024-12-06 20:00:00,San Antonio,Spurs,1610612759,Sacramento,Kings,1610612758,113,140,1610612758,1000118.0,16796.0,,
22400336,2024-12-06 20:00:00,Chicago,Bulls,1610612741,Indiana,Pacers,1610612754,123,132,1610612754,66.0,19544.0,,
22400335,2024-12-06 19:30:00,Boston,Celtics,1610612738,Milwaukee,Bucks,1610612749,111,105,1610612738,17.0,19156.0,,
22400334,2024-12-06 19:30:00,Atlanta,Hawks,1610612737,Los Angeles,Lakers,1610612747,134,132,1610612737,650.0,18040.0,,
22400333,2024-12-06 19:00:00,Philadelphia,76ers,1610612755,Orlando,Magic,1610612753,102,94,1610612755,419.0,19802.0,,
22400332,2024-12-05 22:00:00,Golden State,Warriors,1610612744,Houston,Rockets,1610612745,99,93,1610612744,1000011.0,18064.0,,
22400331,2024-12-05 20:00:00,San Antonio,Spurs,1610612759,Chicago,Bulls,1610612741,124,139,1610612741,1000118.0,17720.0,,
22400330,2024-12-05 20:00:00,New Orleans,Pelicans,1610612740,Phoenix,Suns,1610612756,126,124,1610612740,160.0,16365.0,,
22400329,2024-12-05 20:00:00,Memphis,Grizzlies,1610612763,Sacramento,Kings,1610612758,115,110,1610612763,242.0,15776.0,,
22400328,2024-12-05 19:30:00,Toronto,Raptors,1610612761,Oklahoma City,Thunder,1610612760,92,129,1610612760,643.0,18356.0,,
22400327,2024-12-05 19:30:00,New York,Knicks,1610612752,Charlotte,Hornets,1610612766,125,101,1610612752,30.0,19812.0,,
22400326,2024-12-05 19:00:00,Washington,Wizards,1610612764,Dallas,Mavericks,1610612742,101,137,1610612742,77.0,15921.0,,
22400325,2024-12-05 19:00:00,Cleveland,Cavaliers,1610612739,Denver,Nuggets,1610612743,126,114,1610612739,1000006.0,19432.0,,
22400324,2024-12-04 22:30:00,Los Angeles,Clippers,1610612746,Minnesota,Timberwolves,1610612750,80,108,1610612750,1000137.0,15111.0,,
22400323,2024-12-04 20:00:00,Milwaukee,Bucks,1610612749,Atlanta,Hawks,1610612737,104,119,1610612737,642.0,17341.0,,
22400322,2024-12-04 19:30:00,Philadelphia,76ers,1610612755,Orlando,Magic,1610612753,102,106,1610612753,419.0,19851.0,,
22400321,2024-12-04 19:30:00,Miami,Heat,1610612748,Los Angeles,Lakers,1610612747,134,93,1610612748,1000100.0,19657.0,,
22400320,2024-12-04 19:30:00,Brooklyn,Nets,1610612751,Indiana,Pacers,1610612754,99,90,1610612751,461.0,16748.0,,
22400319,2024-12-04 19:30:00,Boston,Celtics,1610612738,Detroit,Pistons,1610612765,130,120,1610612738,17.0,19156.0,,
22400060,2024-12-03 22:30:00,Los Angeles,Clippers,1610612746,Portland,Trail Blazers,1610612757,127,105,1610612746,1000137.0,15583.0,,
22400059,2024-12-03 22:00:00,Sacramento,Kings,1610612758,Houston,Rockets,1610612745,120,111,1610612758,609.0,15019.0,,
22400058,2024-12-03 22:00:00,Denver,Nuggets,1610612743,Golden State,Warriors,1610612744,119,115,1610612743,1000046.0,19912.0,,
22400057,2024-12-03 21:00:00,Phoenix,Suns,1610612756,San Antonio,Spurs,1610612759,104,93,1610612756,1000051.0,17071.0,,
22400056,2024-12-03 20:30:00,Dallas,Mavericks,1610612742,Memphis,Grizzlies,1610612763,121,116,1610612742,193.0,20277.0,,
22400055,2024-12-03 20:00:00,Oklahoma City,Thunder,1610612760,Utah,Jazz,1610612762,133,106,1610612760,1000052.0,17711.0,,
22400054,2024-12-03 19:30:00,Toronto,Raptors,1610612761,Indiana,Pacers,1610612754,122,111,1610612761,643.0,17741.0,,
22400053,2024-12-03 19:30:00,New York,Knicks,1610612752,Orlando,Magic,1610612753,121,106,1610612752,30.0,19812.0,,
22400052,2024-12-03 19:00:00,Detroit,Pistons,1610612765,Milwaukee,Bucks,1610612749,107,128,1610612749,624.0,17988.0,,
22400051,2024-12-03 19:00:00,Cleveland,Cavaliers,1610612739,Washington,Wizards,1610612764,118,87,1610612739,1000006.0,19432.0,,
22400050,2024-12-03 19:00:00,Charlotte,Hornets,1610612766,Philadelphia,76ers,1610612755,104,110,1610612755,9.0,14956.0,,
22400318,2024-12-02 20:00:00,Minnesota,Timberwolves,1610612750,Los Angeles,Lakers,1610612747,109,80,1610612750,61.0,18978.0,,
22400317,2024-12-02 20:00:00,Chicago,Bulls,1610612741,Brooklyn,Nets,1610612751,128,102,1610612741,66.0,19131.0,,
22400316,2024-12-02 19:30:00,Boston,Celtics,1610612738,Miami,Heat,1610612748,108,89,1610612738,17.0,19156.0,,
22400315,2024-12-02 19:30:00,Atlanta,Hawks,1610612737,New Orleans,Pelicans,1610612740,124,112,1610612737,650.0,15034.0,,
22400314,2024-12-01 22:00:00,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,126,122,1610612746,1000137.0,16182.0,,
22400313,2024-12-01 21:00:00,Sacramento,Kings,1610612758,San Antonio,Spurs,1610612759,125,127,1610612759,609.0,16014.0,,
22400312,2024-12-01 21:00:00,Portland,Trail Blazers,1610612757,Dallas,Mavericks,1610612742,131,137,1610612742,51.0,16205.0,,
22400311,2024-12-01 20:00:00,Utah,Jazz,1610612762,Los Angeles,Lakers,1610612747,104,105,1610612747,1000106.0,18175.0,,
22400310,2024-12-01 19:00:00,Houston,Rockets,1610612745,Oklahoma City,Thunder,1610612760,119,116,1610612745,215.0,18055.0,,
22400309,2024-12-01 18:00:00,Toronto,Raptors,1610612761,Miami,Heat,1610612748,119,116,1610612761,643.0,18153.0,,
22400308,2024-12-01 18:00:00,New York,Knicks,1610612752,New Orleans,Pelicans,1610612740,118,85,1610612752,30.0,19812.0,,
22400307,2024-12-01 18:00:00,Cleveland,Cavaliers,1610612739,Boston,Celtics,1610612738,115,111,1610612739,1000006.0,19432.0,,
22400306,2024-12-01 15:30:00,Memphis,Grizzlies,1610612763,Indiana,Pacers,1610612754,136,121,1610612763,242.0,15901.0,,
22400305,2024-12-01 15:30:00,Brooklyn,Nets,1610612751,Orlando,Magic,1610612753,92,100,1610612753,461.0,16505.0,,
22400304,2024-11-30 21:30:00,Utah,Jazz,1610612762,Dallas,Mavericks,1610612742,94,106,1610612742,1000106.0,18175.0,,
22400303,2024-11-30 21:00:00,Phoenix,Suns,1610612756,Golden State,Warriors,1610612744,113,105,1610612756,1000051.0,17071.0,,
22400302,2024-11-30 20:00:00,Milwaukee,Bucks,1610612749,Washington,Wizards,1610612764,124,114,1610612749,642.0,17341.0,,
22400301,2024-11-30 19:00:00,Detroit,Pistons,1610612765,Philadelphia,76ers,1610612755,96,111,1610612755,624.0,22062.0,,
22400300,2024-11-30 18:00:00,Charlotte,Hornets,1610612766,Atlanta,Hawks,1610612737,104,107,1610612737,9.0,17969.0,,
22400049,2024-11-29 22:00:00,Portland,Trail Blazers,1610612757,Sacramento,Kings,1610612758,115,106,1610612757,51.0,17565.0,,
22400048,2024-11-29 22:00:00,Los Angeles,Lakers,1610612747,Oklahoma City,Thunder,1610612760,93,101,1610612760,1000069.0,18997.0,,
22400047,2024-11-29 20:00:00,Chicago,Bulls,1610612741,Boston,Celtics,1610612738,129,138,1610612738,66.0,19798.0,,
22400046,2024-11-29 20:00:00,Miami,Heat,1610612748,Toronto,Raptors,1610612761,121,111,1610612748,1000100.0,19607.0,,
22400045,2024-11-29 20:00:00,Indiana,Pacers,1610612754,Detroit,Pistons,1610612765,106,130,1610612765,1000063.0,17274.0,,
22400044,2024-11-29 19:30:00,Minnesota,Timberwolves,1610612750,Los Angeles,Clippers,1610612746,93,92,1610612750,61.0,18978.0,,
22400043,2024-11-29 19:30:00,Brooklyn,Nets,1610612751,Orlando,Magic,1610612753,100,123,1610612753,461.0,18143.0,,
22400042,2024-11-29 17:00:00,Memphis,Grizzlies,1610612763,New Orleans,Pelicans,1610612740,120,109,1610612763,242.0,17014.0,,
22400041,2024-11-29 14:30:00,Atlanta,Hawks,1610612737,Cleveland,Cavaliers,1610612739,117,101,1610612737,650.0,17881.0,,
22400040,2024-11-29 12:00:00,Charlotte,Hornets,1610612766,New York,Knicks,1610612752,98,99,1610612752,9.0,19313.0,,
22400299,2024-11-27 22:00:00,Golden State,Warriors,1610612744,Oklahoma City,Thunder,1610612760,101,105,1610612760,1000011.0,18064.0,,
22400298,2024-11-27 21:00:00,Utah,Jazz,1610612762,Denver,Nuggets,1610612743,103,122,1610612743,1000106.0,18175.0,,
22400297,2024-11-27 21:00:00,Phoenix,Suns,1610612756,Brooklyn,Nets,1610612751,117,127,1610612751,1000051.0,17071.0,,
22400296,2024-11-27 20:30:00,San Antonio,Spurs,1610612759,Los Angeles,Lakers,1610612747,101,119,1610612747,1000118.0,19120.0,,
22400295,2024-11-27 20:00:00,New Orleans,Pelicans,1610612740,Toronto,Raptors,1610612761,93,119,1610612761,160.0,17307.0,,
22400294,2024-11-27 20:00:00,Minnesota,Timberwolves,1610612750,Sacramento,Kings,1610612758,104,115,1610612758,61.0,18978.0,,
22400293,2024-11-27 20:00:00,Memphis,Grizzlies,1610612763,Detroit,Pistons,1610612765,131,111,1610612763,242.0,16261.0,,
22400292,2024-11-27 19:30:00,Dallas,Mavericks,1610612742,New York,Knicks,1610612752,129,114,1610612742,193.0,20413.0,,
22400291,2024-11-27 19:00:00,Washington,Wizards,1610612764,Los Angeles,Clippers,1610612746,96,121,1610612746,77.0,15066.0,,
22400290,2024-11-27 19:00:00,Philadelphia,76ers,1610612755,Houston,Rockets,1610612745,115,122,1610612745,419.0,19765.0,,
22400289,2024-11-27 19:00:00,Orlando,Magic,1610612753,Chicago,Bulls,1610612741,133,119,1610612753,1000125.0,18309.0,,
22400288,2024-11-27 19:00:00,Indiana,Pacers,1610612754,Portland,Trail Blazers,1610612757,121,114,1610612754,1000063.0,17274.0,,
22400287,2024-11-27 19:00:00,Cleveland,Cavaliers,1610612739,Atlanta,Hawks,1610612737,124,135,1610612737,1000006.0,19432.0,,
22400286,2024-11-27 19:00:00,Charlotte,Hornets,1610612766,Miami,Heat,1610612748,94,98,1610612748,9.0,17710.0,,
22400039,2024-11-26 22:00:00,Phoenix,Suns,1610612756,Los Angeles,Lakers,1610612747,127,100,1610612756,1000051.0,17071.0,,
22400038,2024-11-26 21:00:00,Utah,Jazz,1610612762,San Antonio,Spurs,1610612759,115,128,1610612759,1000106.0,18175.0,,
22400037,2024-11-26 20:00:00,Minnesota,Timberwolves,1610612750,Houston,Rockets,1610612745,111,117,1610612745,61.0,18978.0,,
22400036,2024-11-26 19:30:00,Miami,Heat,1610612748,Milwaukee,Bucks,1610612749,103,106,1610612749,1000100.0,19622.0,,
22400035,2024-11-26 19:00:00,Washington,Wizards,1610612764,Chicago,Bulls,1610612741,108,127,1610612741,77.0,15921.0,,
22400285,2024-11-25 22:00:00,Sacramento,Kings,1610612758,Oklahoma City,Thunder,1610612760,109,130,1610612760,609.0,17832.0,,
22400284,2024-11-25 22:00:00,Golden State,Warriors,1610612744,Brooklyn,Nets,1610612751,120,128,1610612751,1000011.0,18064.0,,
22400283,2024-11-25 21:00:00,Denver,Nuggets,1610612743,New York,Knicks,1610612752,118,145,1610612752,1000046.0,19842.0,,
22400282,2024-11-25 20:00:00,Memphis,Grizzlies,1610612763,Portland,Trail Blazers,1610612757,123,98,1610612763,242.0,15796.0,,
22400281,2024-11-25 19:30:00,Boston,Celtics,1610612738,Los Angeles,Clippers,1610612746,126,94,1610612738,17.0,19156.0,,
22400280,2024-11-25 19:30:00,Atlanta,Hawks,1610612737,Dallas,Mavericks,1610612742,119,129,1610612742,650.0,17186.0,,
22400279,2024-11-25 19:00:00,Indiana,Pacers,1610612754,New Orleans,Pelicans,1610612740,114,110,1610612754,1000063.0,16059.0,,
22400278,2024-11-25 19:00:00,Detroit,Pistons,1610612765,Toronto,Raptors,1610612761,102,100,1610612765,624.0,18421.0,,
22400277,2024-11-25 19:00:00,Charlotte,Hornets,1610612766,Orlando,Magic,1610612753,84,95,1610612753,9.0,14898.0,,
22400276,2024-11-24 21:00:00,Sacramento,Kings,1610612758,Brooklyn,Nets,1610612751,103,108,1610612751,609.0,16750.0,,
22400275,2024-11-24 19:30:00,Cleveland,Cavaliers,1610612739,Toronto,Raptors,1610612761,122,108,1610612739,1000006.0,19432.0,,
22400274,2024-11-24 18:00:00,Philadelphia,76ers,1610612755,Los Angeles,Clippers,1610612746,99,125,1610612746,419.0,19780.0,,
22400273,2024-11-24 18:00:00,Miami,Heat,1610612748,Dallas,Mavericks,1610612742,123,118,1610612748,1000100.0,19714.0,,
22400272,2024-11-24 17:00:00,Indiana,Pacers,1610612754,Washington,Wizards,1610612764,115,103,1610612754,1000063.0,17274.0,,
22400271,2024-11-24 15:30:00,Boston,Celtics,1610612738,Minnesota,Timberwolves,1610612750,107,105,1610612738,17.0,19156.0,,
22400270,2024-11-23 22:30:00,Los Angeles,Lakers,1610612747,Denver,Nuggets,1610612743,102,127,1610612743,1000069.0,18997.0,,
22400269,2024-11-23 20:30:00,San Antonio,Spurs,1610612759,Golden State,Warriors,1610612744,104,94,1610612759,1000118.0,18847.0,,
22400268,2024-11-23 20:00:00,Milwaukee,Bucks,1610612749,Charlotte,Hornets,1610612766,125,119,1610612749,642.0,17341.0,,
22400267,2024-11-23 20:00:00,Houston,Rockets,1610612745,Portland,Trail Blazers,1610612757,98,104,1610612757,215.0,16102.0,,
22400266,2024-11-23 20:00:00,Chicago,Bulls,1610612741,Memphis,Grizzlies,1610612763,131,142,1610612763,66.0,19449.0,,
22400265,2024-11-23 19:00:00,Orlando,Magic,1610612753,Detroit,Pistons,1610612765,111,100,1610612753,1000125.0,19094.0,,
22400264,2024-11-23 17:00:00,Utah,Jazz,1610612762,New York,Knicks,1610612752,121,106,1610612762,1000106.0,18175.0,,
22400034,2024-11-22 22:30:00,Los Angeles,Clippers,1610612746,Sacramento,Kings,1610612758,104,88,1610612746,1000137.0,16228.0,,
22400033,2024-11-22 22:00:00,Denver,Nuggets,1610612743,Dallas,Mavericks,1610612742,120,123,1610612742,1000046.0,19923.0,,
22400031,2024-11-22 20:00:00,Houston,Rockets,1610612745,Portland,Trail Blazers,1610612757,116,88,1610612745,215.0,15546.0,,
22400030,2024-11-22 20:00:00,Chicago,Bulls,1610612741,Atlanta,Hawks,1610612737,136,122,1610612741,66.0,19979.0,,
22400029,2024-11-22 20:00:00,Milwaukee,Bucks,1610612749,Indiana,Pacers,1610612754,129,117,1610612749,642.0,17341.0,,
22400032,2024-11-22 19:30:00,New Orleans,Pelicans,1610612740,Golden State,Warriors,1610612744,108,112,1610612744,160.0,16820.0,,
22400028,2024-11-22 19:00:00,Washington,Wizards,1610612764,Boston,Celtics,1610612738,96,108,1610612738,77.0,20385.0,,
22400027,2024-11-22 19:00:00,Philadelphia,76ers,1610612755,Brooklyn,Nets,1610612751,113,98,1610612755,419.0,19817.0,,
22400263,2024-11-21 22:30:00,Los Angeles,Lakers,1610612747,Orlando,Magic,1610612753,118,119,1610612753,1000069.0,18997.0,,
22400262,2024-11-21 20:00:00,San Antonio,Spurs,1610612759,Utah,Jazz,1610612762,126,118,1610612759,1000118.0,17087.0,,
22400261,2024-11-21 19:30:00,Toronto,Raptors,1610612761,Minnesota,Timberwolves,1610612750,110,105,1610612761,643.0,19296.0,,
22400260,2024-11-21 19:00:00,Charlotte,Hornets,1610612766,Detroit,Pistons,1610612765,123,121,1610612766,9.0,14671.0,,
22400259,2024-11-20 22:30:00,Los Angeles,Clippers,1610612746,Orlando,Magic,1610612753,104,93,1610612746,1000137.0,16563.0,,
22400258,2024-11-20 22:00:00,Golden State,Warriors,1610612744,Atlanta,Hawks,1610612737,120,97,1610612744,1000011.0,18064.0,,
22400257,2024-11-20 22:00:00,Phoenix,Suns,1610612756,New York,Knicks,1610612752,122,138,1610612752,1000051.0,17071.0,,
22400256,2024-11-20 20:00:00,Oklahoma City,Thunder,1610612760,Portland,Trail Blazers,1610612757,109,99,1610612760,1000052.0,17752.0,,
22400255,2024-11-20 20:00:00,Memphis,Grizzlies,1610612763,Philadelphia,76ers,1610612755,117,111,1610612763,242.0,15533.0,,
22400254,2024-11-20 20:00:00,Houston,Rockets,1610612745,Indiana,Pacers,1610612754,130,113,1610612745,215.0,16087.0,,
22400253,2024-11-20 19:30:00,Milwaukee,Bucks,1610612749,Chicago,Bulls,1610612741,122,106,1610612749,642.0,17341.0,,
22400252,2024-11-20 19:30:00,Cleveland,Cavaliers,1610612739,New Orleans,Pelicans,1610612740,128,100,1610612739,1000006.0,19432.0,,
22400026,2024-11-19 22:30:00,Los Angeles,Lakers,1610612747,Utah,Jazz,1610612762,124,118,1610612747,1000069.0,18997.0,,
22400025,2024-11-19 21:30:00,San Antonio,Spurs,1610612759,Oklahoma City,Thunder,1610612760,110,104,1610612759,1000118.0,16667.0,,
22400024,2024-11-19 20:30:00,Dallas,Mavericks,1610612742,New Orleans,Pelicans,1610612740,132,91,1610612742,193.0,20077.0,,
22400023,2024-11-19 20:00:00,Memphis,Grizzlies,1610612763,Denver,Nuggets,1610612743,110,122,1610612743,242.0,15377.0,,
22400022,2024-11-19 19:30:00,Brooklyn,Nets,1610612751,Charlotte,Hornets,1610612766,116,115,1610612751,461.0,18117.0,,
22400021,2024-11-19 19:00:00,Boston,Celtics,1610612738,Cleveland,Cavaliers,1610612739,120,117,1610612738,17.0,19156.0,,
22400251,2024-11-18 22:30:00,Los Angeles,Clippers,1610612746,Golden State,Warriors,1610612744,102,99,1610612746,1000137.0,17927.0,,
22400250,2024-11-18 22:00:00,Sacramento,Kings,1610612758,Atlanta,Hawks,1610612737,108,109,1610612737,609.0,16333.0,,
22400249,2024-11-18 21:00:00,Phoenix,Suns,1610612756,Orlando,Magic,1610612753,99,109,1610612753,1000051.0,17071.0,,
22400248,2024-11-18 20:00:00,Milwaukee,Bucks,1610612749,Houston,Rockets,1610612745,101,100,1610612749,642.0,17341.0,,
22400247,2024-11-18 19:30:00,Toronto,Raptors,1610612761,Indiana,Pacers,1610612754,130,119,1610612761,643.0,19025.0,,
22400246,2024-11-18 19:30:00,New York,Knicks,1610612752,Washington,Wizards,1610612764,134,106,1610612752,30.0,19812.0,,
22400245,2024-11-18 19:30:00,Miami,Heat,1610612748,Philadelphia,76ers,1610612755,106,89,1610612748,1000100.0,19608.0,,
22400244,2024-11-18 19:00:00,Detroit,Pistons,1610612765,Chicago,Bulls,1610612741,112,122,1610612741,624.0,0.0,,
22400243,2024-11-17 21:00:00,Los Angeles,Clippers,1610612746,Utah,Jazz,1610612762,116,105,1610612746,1000137.0,15500.0,,
22400242,2024-11-17 19:00:00,Oklahoma City,Thunder,1610612760,Dallas,Mavericks,1610612742,119,121,1610612742,1000052.0,18203.0,,
22400241,2024-11-17 19:00:00,Chicago,Bulls,1610612741,Houston,Rockets,1610612745,107,143,1610612745,66.0,20667.0,,
22400240,2024-11-17 19:00:00,New York,Knicks,1610612752,Brooklyn,Nets,1610612751,114,104,1610612752,30.0,19812.0,,
22400239,2024-11-17 18:00:00,Portland,Trail Blazers,1610612757,Atlanta,Hawks,1610612737,114,110,1610612757,51.0,17384.0,,
22400238,2024-11-17 18:00:00,Memphis,Grizzlies,1610612763,Denver,Nuggets,1610612743,105,90,1610612763,242.0,16351.0,,
22400237,2024-11-17 18:00:00,Washington,Wizards,1610612764,Detroit,Pistons,1610612765,104,124,1610612765,77.0,14789.0,,
22400236,2024-11-17 18:00:00,Cleveland,Cavaliers,1610612739,Charlotte,Hornets,1610612766,128,114,1610612739,1000006.0,19432.0,,
22400235,2024-11-17 17:00:00,Indiana,Pacers,1610612754,Miami,Heat,1610612748,119,110,1610612754,1000063.0,16184.0,,
22400234,2024-11-17 15:30:00,Minnesota,Timberwolves,1610612750,Phoenix,Suns,1610612756,120,117,1610612750,61.0,18978.0,,
22400233,2024-11-16 22:00:00,Sacramento,Kings,1610612758,Utah,Jazz,1610612762,121,117,1610612758,609.0,16568.0,,
22400232,2024-11-16 20:30:00,Dallas,Mavericks,1610612742,San Antonio,Spurs,1610612759,110,93,1610612742,193.0,20311.0,,
22400231,2024-11-16 20:00:00,New Orleans,Pelicans,1610612740,Los Angeles,Lakers,1610612747,99,104,1610612747,160.0,18761.0,,
22400230,2024-11-16 20:00:00,Boston,Celtics,1610612738,Toronto,Raptors,1610612761,126,123,1610612738,17.0,19156.0,,
22400229,2024-11-16 15:00:00,Charlotte,Hornets,1610612766,Milwaukee,Bucks,1610612749,115,114,1610612766,9.0,19145.0,,
22400020,2024-11-15 22:00:00,Sacramento,Kings,1610612758,Minnesota,Timberwolves,1610612750,126,130,1610612750,609.0,16478.0,,
22400019,2024-11-15 22:00:00,Golden State,Warriors,1610612744,Memphis,Grizzlies,1610612763,123,118,1610612744,1000011.0,18064.0,,
22400018,2024-11-15 20:00:00,Oklahoma City,Thunder,1610612760,Phoenix,Suns,1610612756,99,83,1610612760,1000052.0,18203.0,,
22400017,2024-11-15 20:00:00,New Orleans,Pelicans,1610612740,Denver,Nuggets,1610612743,101,94,1610612740,160.0,16137.0,,
22400016,2024-11-15 20:00:00,Houston,Rockets,1610612745,Los Angeles,Clippers,1610612746,125,104,1610612745,215.0,18055.0,,
22400015,2024-11-15 19:30:00,San Antonio,Spurs,1610612759,Los Angeles,Lakers,1610612747,115,120,1610612747,1000118.0,18916.0,,
22400014,2024-11-15 19:30:00,New York,Knicks,1610612752,Brooklyn,Nets,1610612751,124,122,1610612752,30.0,19812.0,,
22400013,2024-11-15 19:30:00,Cleveland,Cavaliers,1610612739,Chicago,Bulls,1610612741,144,126,1610612739,1000006.0,19432.0,,
22400012,2024-11-15 19:30:00,Atlanta,Hawks,1610612737,Washington,Wizards,1610612764,129,117,1610612737,650.0,16038.0,,
22400011,2024-11-15 19:00:00,Toronto,Raptors,1610612761,Detroit,Pistons,1610612765,95,99,1610612765,643.0,19245.0,,
22400010,2024-11-15 19:00:00,Orlando,Magic,1610612753,Philadelphia,76ers,1610612755,98,86,1610612753,1000125.0,17843.0,,
22400009,2024-11-15 19:00:00,Indiana,Pacers,1610612754,Miami,Heat,1610612748,111,124,1610612748,1000063.0,17274.0,,
22400228,2024-11-14 21:00:00,Utah,Jazz,1610612762,Dallas,Mavericks,1610612742,115,113,1610612762,1000106.0,18175.0,,
22400227,2024-11-13 22:00:00,Sacramento,Kings,1610612758,Phoenix,Suns,1610612756,127,104,1610612758,609.0,16204.0,,
22400226,2024-11-13 22:00:00,Portland,Trail Blazers,1610612757,Minnesota,Timberwolves,1610612750,106,98,1610612757,51.0,17353.0,,
22400225,2024-11-13 22:00:00,Los Angeles,Lakers,1610612747,Memphis,Grizzlies,1610612763,128,123,1610612747,1000069.0,18997.0,,
22400224,2024-11-13 20:00:00,San Antonio,Spurs,1610612759,Washington,Wizards,1610612764,139,130,1610612759,1000118.0,16602.0,,
22400223,2024-11-13 20:00:00,Milwaukee,Bucks,1610612749,Detroit,Pistons,1610612765,127,120,1610612749,642.0,17341.0,,
22400222,2024-11-13 20:00:00,Houston,Rockets,1610612745,Los Angeles,Clippers,1610612746,111,103,1610612745,215.0,16493.0,,
22400221,2024-11-13 19:30:00,Oklahoma City,Thunder,1610612760,New Orleans,Pelicans,1610612740,106,88,1610612760,1000052.0,17180.0,,
22400220,2024-11-13 19:30:00,Philadelphia,76ers,1610612755,Cleveland,Cavaliers,1610612739,106,114,1610612739,419.0,19777.0,,
22400219,2024-11-13 19:30:00,New York,Knicks,1610612752,Chicago,Bulls,1610612741,123,124,1610612741,30.0,19812.0,,
22400218,2024-11-13 19:30:00,Brooklyn,Nets,1610612751,Boston,Celtics,1610612738,114,139,1610612738,461.0,18112.0,,
22400217,2024-11-13 19:00:00,Orlando,Magic,1610612753,Indiana,Pacers,1610612754,94,90,1610612753,1000125.0,17087.0,,
22400008,2024-11-12 22:00:00,Portland,Trail Blazers,1610612757,Minnesota,Timberwolves,1610612750,122,108,1610612757,51.0,16880.0,,
22400007,2024-11-12 22:00:00,Golden State,Warriors,1610612744,Dallas,Mavericks,1610612742,120,117,1610612744,1000011.0,18064.0,,
22400006,2024-11-12 21:00:00,Utah,Jazz,1610612762,Phoenix,Suns,1610612756,112,120,1610612756,1000106.0,18175.0,,
22400005,2024-11-12 20:00:00,Milwaukee,Bucks,1610612749,Toronto,Raptors,1610612761,99,85,1610612749,642.0,17341.0,,
22400004,2024-11-12 19:30:00,Philadelphia,76ers,1610612755,New York,Knicks,1610612752,99,111,1610612752,419.0,19758.0,,
22400003,2024-11-12 19:00:00,Orlando,Magic,1610612753,Charlotte,Hornets,1610612766,114,89,1610612753,1000125.0,17541.0,,
22400002,2024-11-12 19:00:00,Detroit,Pistons,1610612765,Miami,Heat,1610612748,123,121,1610612765,624.0,17806.0,,
22400001,2024-11-12 19:00:00,Boston,Celtics,1610612738,Atlanta,Hawks,1610612737,116,117,1610612737,17.0,19156.0,,
22400216,2024-11-11 20:00:00,San Antonio,Spurs,1610612759,Sacramento,Kings,1610612758,116,96,1610612759,1000118.0,17163.0,,
22400215,2024-11-11 20:00:00,Oklahoma City,Thunder,1610612760,Los Angeles,Clippers,1610612746,134,128,1610612760,1000052.0,17430.0,,
22400214,2024-11-11 20:00:00,New Orleans,Pelicans,1610612740,Brooklyn,Nets,1610612751,105,107,1610612751,160.0,16895.0,,
22400213,2024-11-11 20:00:00,Houston,Rockets,1610612745,Washington,Wizards,1610612764,107,92,1610612745,215.0,15998.0,,
22400212,2024-11-11 20:00:00,Chicago,Bulls,1610612741,Cleveland,Cavaliers,1610612739,113,119,1610612739,66.0,20560.0,,
22400211,2024-11-10 21:30:00,Los Angeles,Lakers,1610612747,Toronto,Raptors,1610612761,123,103,1610612747,1000069.0,18997.0,,
22400210,2024-11-10 21:00:00,Portland,Trail Blazers,1610612757,Memphis,Grizzlies,1610612763,89,134,1610612763,51.0,18477.0,,
22400209,2024-11-10 20:00:00,Phoenix,Suns,1610612756,Sacramento,Kings,1610612758,118,127,1610612758,1000051.0,17071.0,,
22400208,2024-11-10 20:00:00,Denver,Nuggets,1610612743,Dallas,Mavericks,1610612742,122,120,1610612743,1000046.0,19908.0,,
22400207,2024-11-10 19:00:00,Oklahoma City,Thunder,1610612760,Golden State,Warriors,1610612744,116,127,1610612744,1000052.0,18203.0,,
22400206,2024-11-10 19:00:00,Minnesota,Timberwolves,1610612750,Miami,Heat,1610612748,94,95,1610612748,61.0,18978.0,,
22400205,2024-11-10 19:00:00,Philadelphia,76ers,1610612755,Charlotte,Hornets,1610612766,107,105,1610612755,419.0,19764.0,,
22400204,2024-11-10 18:00:00,Orlando,Magic,1610612753,Washington,Wizards,1610612764,121,94,1610612753,1000125.0,18352.0,,
22400203,2024-11-10 17:00:00,Indiana,Pacers,1610612754,New York,Knicks,1610612752,132,121,1610612754,1000063.0,17274.0,,
22400202,2024-11-10 15:30:00,Milwaukee,Bucks,1610612749,Boston,Celtics,1610612738,107,113,1610612738,642.0,17341.0,,
22400201,2024-11-10 15:00:00,Detroit,Pistons,1610612765,Houston,Rockets,1610612745,99,101,1610612745,624.0,18744.0,,
22400200,2024-11-09 22:30:00,Los Angeles,Clippers,1610612746,Toronto,Raptors,1610612761,105,103,1610612746,1000137.0,17927.0,,
